time,ue_id,enb_id,rsrp_dbm,rsrq_db,sinr_db
0,7,6,-89.87479248147693,-9.084018984526958,-80.48422848593101
0,7,7,-80.34310862054569,-12.456780968654607,-72.07198560044903
0,8,1,-71.21771452269977,-9.540432375884278,-64.098439708248
0,8,2,-73.22639268310081,-4.240441813971548,-63.84319738062017
0,8,3,-83.85299411680722,-4.84646250341296,-72.35673933184735
0,8,4,-77.08977192144508,-12.881223736438379,-66.71809289314012
0,8,5,-69.87448002632313,-8.763595738691903,-59.345231134976075
0,8,6,-72.72586333097577,-5.34526285162379,-63.366647782652926
0,8,7,-71.76001273705316,-10.433689724279347,-63.377363824959914
0,9,1,-53.822078103931275,-6.552757903481713,-44.86857317553814
0,9,2,-73.26014125057958,-6.4347199285183825,-60.343739080678816
0,9,3,-58.0894681407124,-17.026692413348496,-49.42357107875498
0,9,4,-62.404503115205934,-5.733779806812024,-51.23209179913958
0,9,5,-61.649426245934244,-8.688005340735312,-52.98497864701518
0,9,6,-56.556584167980134,-14.444470180488636,-43.093966853834615
0,9,7,-59.054792725204635,-8.747994351313974,-52.80679599235099
0,10,1,-78.46491655906829,-8.769778097256332,-66.00824223446351
0,10,2,-70.34529644499767,-11.951613890261154,-63.77198407813947
0,10,3,-39.932525452877606,-11.490685983371506,-28.447564445017527
0,10,4,-76.80250735951786,-8.256039010182908,-67.77517362218819
0,10,5,-76.42885550075324,-11.669069450506733,-64.9399162192069
0,10,6,-72.31508979075439,-11.700372986808702,-60.80764460657145
0,10,7,-63.09740650808234,-5.84594746880322,-56.41949443980483
0,11,1,-66.74134363039163,-8.850161383557971,-55.625590147729305
0,11,2,-76.77998096769507,-7.464015714488902,-66.0807646377242
0,11,3,-79.9277860373467,-12.925110511448619,-68.2618961224058
0,11,4,-74.55987165943846,-9.196347530464784,-66.24895991392383
0,11,5,-80.46349964326706,-8.65346771545148,-71.39497866045649
0,11,6,-77.53779350799388,-5.393381909817457,-70.49870408071261
0,11,7,-72.5687302033582,-8.77025294253876,-63.367377100501976
0,12,1,-76.13468526532593,-13.035968874561888,-66.4050354106572
0,12,2,-70.92656761460071,-9.665306586614582,-64.93331439788415
0,12,3,-82.27720650405408,-12.503565695937503,-74.4277553550702
0,12,4,-67.7460646044607,-13.855172617622138,-53.182126393651046
0,12,5,-69.56930135291586,-10.203742859433481,-58.645113802894315
0,12,6,-80.0226870671941,-1.536314318042642,-70.33488131976618
0,12,7,-68.12831783599496,-11.140725626352907,-59.9235465093396
0,13,1,-77.12230218329722,-10.750282964497744,-72.04056496610994
0,13,2,-83.53184464954579,-18.166908998034813,-75.31444613758917
0,13,3,-63.39928936742842,-6.7445370369314395,-54.87726795934632
0,13,4,-77.79740796950794,-6.472839618511605,-68.29369073557193
0,13,5,-84.84977743976457,-8.701759534174219,-76.03023968432362
0,13,6,-85.75307981768191,-8.897087006395742,-73.7395696124853
0,13,7,-68.00289559639724,-15.256927221311772,-56.33330161878733
0,14,1,-59.925303270202676,-7.589128107154928,-50.300157384010014
0,14,2,-74.99424930995123,-8.179407462960596,-64.40869107174423
0,14,3,-56.4737177344502,-9.005318454631425,-45.366211194466224
0,14,4,-73.19785890085736,-9.065665402322605,-64.45404447866717
0,14,5,-76.0540948068545,-11.890821010614115,-65.18895691801194
0,14,6,-80.20711277827613,-7.07011492508583,-70.9968662079464
0,14,7,-69.56178713676366,-6.5040582741638735,-63.378294735779555
0,15,1,-77.87811222405122,-11.467038819772663,-68.59549008971398
0,15,2,-64.17154153747235,-4.090942062550751,-53.20371911140013
0,15,3,-79.53688112613375,-3.0363962344285023,-72.67560407621035
0,15,4,-70.08267789070123,-8.018253055747982,-60.33444904462815
0,15,5,-73.0934934726013,-13.502845950112345,-64.43538693456068
0,15,6,-70.90428333925036,-13.931872029484193,-59.481967489539436
0,15,7,-60.08572963226847,-5.901407327279107,-52.116736043242696
0,16,1,-68.219632075694,-11.28041560640119,-58.519827131769595
0,16,2,-68.41912665602611,-15.227417735635633,-57.75946067858591
0,16,3,-56.55384743891253,-9.140475059003801,-44.616738741884184
0,16,4,-69.32632805314812,-8.595439660624825,-59.06048360015694
0,16,5,-68.87168151211513,-6.165836295975478,-60.338837469514786
0,16,6,-68.3258093989608,-11.95346661284438,-61.80663053448958
0,16,7,-67.33190204684955,-5.717324696987926,-58.37607622515849
0,17,1,-68.29383669236886,-6.338693404721429,-58.651097140245454
0,17,2,-69.78225481877652,-12.548966068350431,-64.74719464685512
0,17,3,-83.90429558924453,-10.500945219906388,-73.9693894366037
0,17,4,-70.34276654359593,-7.303462477897047,-62.0423576383333
0,17,5,-72.70336102920449,-7.351689276252703,-63.47944867232297
0,17,6,-90.80154876971595,-5.3583363403438975,-79.73223489557707
0,17,7,-69.51123771466179,-15.463872389368007,-60.5253452981063
0,18,1,-56.55989000654482,-6.35843977840228,-45.52515508605755
0,18,2,-62.71669879762829,-15.204315582028219,-54.31206732972262
0,18,3,-69.60644864286868,-13.543338565997606,-62.0014151429252
0,18,4,-62.6602830986552,-7.181562333273769,-49.89811369039094
0,18,5,-75.28529897852162,-5.6334722403946635,-64.66197069162719
0,18,6,-69.46871771282282,-9.186814204241877,-60.496391330536085
0,18,7,-58.03596306209148,-13.972842944141526,-44.9327093900536
0,19,1,-80.30662845663589,-13.14242849336547,-72.40380558606108
0,19,2,-64.8235708403406,-8.071712315754596,-56.474361692476336
0,19,3,-68.68308322590165,-10.806248636502817,-54.51342576320441
0,19,4,-81.35185688309421,-8.577382390277636,-71.91091967965812
0,19,5,-65.85300670481816,-7.830741024445247,-55.06372672385073
0,19,6,-64.16863674527394,-7.023726264192017,-51.63305334067997
0,19,7,-80.9201450982674,-5.7473933277428415,-72.03984888960261
1,0,1,-80.1333858615611,-9.036147992780919,-72.2456806319728
1,0,2,-61.66014847077204,-11.187826729741573,-49.92050595882693
1,0,3,-48.099164959815894,-7.504357092936016,-38.186495928865554
1,0,4,-80.51545126301254,-3.804703604608047,-72.31464335017007
1,0,5,-77.47478855526666,-11.67577499798642,-65.41878625969363
1,0,6,-76.73854737939817,-3.4514528284523927,-67.20191693867392
1,0,7,-81.24833195545861,-11.247499309997762,-69.29139567010128
1,1,1,-64.74791010354446,-8.187015630434205,-58.97946103729728
1,1,2,-69.15888382324134,-7.76481104489823,-59.21513349518218
1,1,3,-71.16499010397736,-5.86720508404647,-62.535995505265895
1,1,4,-75.00149145364153,-12.000323671649126,-63.1957639323032
1,1,5,-59.03446735769053,-6.453651792548964,-48.617884557472976
1,1,6,-91.53297530100629,-11.036158892575825,-78.97368089195673
1,1,7,-70.1372560388161,-11.376830322364004,-62.99967184466374
1,2,1,-64.38469483070413,-10.107479544348806,-51.597344530243575
1,2,2,-65.83457346364425,-7.673812424053482,-54.82754379115522
1,2,3,-61.25192852457455,-11.583907342816055,-53.20052806699739
1,2,4,-67.71717117751254,-9.95162978376796,-58.571840641633656
1,2,5,-65.05279438638736,-9.921267094927918,-54.80861366593435
1,2,6,-63.00277762557048,-19.238111928420363,-50.60130581613581
1,2,7,-83.56162000209225,-10.08119156731629,-76.05587710616653
1,3,1,-70.37816492739935,-9.115324101927909,-55.13138500730583
1,3,2,-83.06460283233419,-4.8118485398915265,-74.97287383025805
1,3,3,-62.92835759055485,-14.608050447504969,-51.71596844898835
1,3,4,-67.07795929284892,-9.064858227366864,-52.73539287386426
1,3,5,-68.54534800538968,-6.5695382149373325,-58.084666848676406
1,3,6,-83.17260954804487,-5.692655354075952,-72.36250141560468
1,3,7,-61.46375726479354,-9.400911971985108,-51.21520540267874
1,4,1,-67.21607565451535,-7.392693374376018,-56.43006401920618
1,4,2,-80.7923629187614,-7.054848252008925,-68.10720273639521
1,4,3,-70.47758657769305,-10.847930247667424,-62.27331969380312
1,4,4,-82.73961442992614,-6.613110264022874,-73.42714997955008
1,4,5,-76.72547040063088,-5.337859325616209,-65.5059017588788
1,4,6,-61.70683647027369,-12.123066272726675,-51.42169245235577
1,4,7,-76.36455026149231,-8.857403104342058,-68.22476270279704
1,5,1,-77.66926581105511,-9.571279055113754,-66.74202714064735
1,5,2,-81.06031779205995,-11.495527540328375,-70.76366896091918
1,5,3,-65.29205970776206,-8.864409690210344,-59.31755196264575
1,5,4,-49.04991357858117,-13.727647516530812,-36.88771681225155
1,5,5,-52.792822649505865,-4.7712012974476785,-42.94763741924241
1,5,6,-56.162019426524125,-8.073641275865459,-44.6079635114526
1,5,7,-72.57607291418914,-9.52707412605168,-63.335447726930184
1,6,1,-78.33195991849495,-7.584164746767182,-70.31215348979094
1,6,2,-67.64629248399044,-11.359863351166858,-57.01045009098214
1,6,3,-69.52071147205504,-8.356749718168226,-57.728454113580455
1,6,4,-71.9320776577962,-11.387338345548166,-60.25792505916947
1,6,5,-80.590669382167,-13.401056061892767,-71.38158655058452
1,6,6,-80.64217012753572,-10.45206719627376,-70.25467421544239
1,6,7,-76.2918170490195,-13.549165371531327,-64.96091218312493
1,7,1,-76.01343250741117,-9.836819251451164,-67.3445908861874
1,7,2,-70.16762081039693,-10.133648032502526,-58.46982639110554
1,7,3,-70.48176553797076,-8.214577192464874,-62.132007060451684
1,7,4,-77.34160943854262,-10.887267948324645,-66.63556692912819
1,7,5,-62.33195816168006,-9.368022995772586,-48.39926877341386
1,7,6,-74.03141981377009,-9.95619582806531,-64.6768002516978
1,7,7,-79.60608109591062,-14.655341263743146,-66.3457866270751
1,8,1,-73.85758234525038,-11.364934123385636,-63.129908854742965
1,8,2,-86.22446020845435,-14.954534859287733,-75.99597279198915
1,8,3,-76.57585630318155,-13.879969197148363,-69.74310322280749
1,8,4,-74.87353847667003,-5.751231891785849,-64.2107542655912
1,8,5,-67.7625762354147,-11.640500891629616,-55.96345078174779
1,8,6,-72.63953441932573,-9.380754538564315,-60.77993442016494
1,8,7,-75.7388621402131,-7.461344961616092,-68.06372811558015
1,9,1,-69.94701719861258,-14.481336537319528,-61.675390961554484
1,9,2,-74.27950853870335,-5.585773390912777,-64.11881223277844
1,9,3,-69.65552894936566,-9.419783092066801,-59.020930672875394
1,9,4,-65.90270309470293,-9.033046621935783,-57.76715315156484
1,9,5,-69.72022475180816,-10.1241385675599,-59.06197577208257
1,9,6,-71.21342555190989,-11.425630988001924,-59.924135783881844
1,9,7,-71.8740455602736,-7.9920616804546265,-63.82081639890102
1,10,1,-75.33292106924686,-11.002748318022128,-64.18398602402516
1,10,2,-79.35174545572373,-10.104570000343344,-69.86468580820338
1,10,3,-81.5481203581956,-8.848416426845171,-71.98806634050221
1,10,4,-67.16554070189981,-10.918165099573976,-55.50857878577227
1,10,5,-66.61941752868168,-10.403833204257886,-55.13071714386766
1,10,6,-59.316200517865084,-12.185600027490075,-48.57957754675948
1,10,7,-64.60910567001409,-8.877061804135586,-55.772294147274195
1,11,1,-64.76173829384928,-8.820468038014287,-53.63709072959992
1,11,2,-75.06996014486418,-8.992867124734206,-58.196348429566335
1,11,3,-86.13911789619024,-10.983875489737683,-78.39438272097048
1,11,4,-64.11567594962754,-9.46000951091614,-55.275214852830445
1,11,5,-50.73168611624033,-3.7547825491205025,-43.09601138988616
1,11,6,-56.79784840844973,-8.580001479149352,-45.8813763441
1,11,7,-59.34423689268371,-11.917072613380967,-50.470784109580144
1,12,1,-78.04631596233278,-14.888340744263079,-66.12483614972392
1,12,2,-80.24443390497832,-8.481290575752748,-71.24808911428222
1,12,3,-69.21971394585795,-15.90188437484418,-58.82531117822194
1,12,4,-75.39264955740056,-9.487002989939374,-64.06272403804907
1,12,5,-72.35585809937753,-10.268612782329631,-61.458038325264475
1,12,6,-64.52635778206447,-9.888523513151656,-56.4002428433292
1,12,7,-72.97813704246872,-9.711060838014893,-61.6308229863656
1,13,1,-66.96223139431085,-7.543486449424649,-59.037909890336365
1,13,2,-66.94687564325011,-7.903428569594598,-59.04614360039121
1,13,3,-78.85295254545734,-12.342563985114387,-67.34162741223167
1,13,4,-69.36806331574046,-4.262605508430384,-61.03331978609814
1,13,5,-87.35244280722495,-9.963011269800793,-76.71069779687946
1,13,6,-76.98565168123964,-10.019348701879402,-65.81960585675681
1,13,7,-63.81760771130513,-10.464107730380611,-51.173273112934226
1,14,1,-73.93002073560679,-16.38899213447627,-63.83963152421213
1,14,2,-64.49196436360108,-11.303769172851197,-57.97613632771354
1,14,3,-62.89034555554868,-7.429705716295554,-54.41673617080329
1,14,4,-73.82421481803114,-10.561962228932485,-63.62993611485909
1,14,5,-63.20758658047078,-6.409223775589411,-51.554350058986515
1,14,6,-75.83252204830585,-9.907439991754035,-64.13827783595177
1,14,7,-71.52858651028308,-7.53357013353329,-57.87058871292287
1,15,1,-83.06387979113872,-11.541355120506902,-74.00625028899665
1,15,2,-79.8947062530331,-8.876562351330868,-67.46381187007441
1,15,3,-76.66442767587723,-9.87457430378385,-69.0498720589517
1,15,4,-72.480237262254,-12.137915890039897,-62.54735099306439
1,15,5,-66.81883686316442,-10.353510850367583,-58.51669620594388
1,15,6,-74.26222323718005,-11.72249248382046,-64.58622367701568
1,15,7,-72.85279683211496,-8.36069980372403,-62.07650727936196
1,16,1,-66.96475158107064,-6.7214897922351025,-57.540295421136
1,16,2,-79.40535785814232,-10.469913602212937,-71.88169539141622
1,16,3,-68.56810263266063,-6.977054264573075,-58.10453234133807
1,16,4,-59.620590338292246,-10.185923718459298,-46.4373687046302
1,16,5,-77.74547943527074,-9.506188489647064,-64.82103990549403
1,16,6,-75.5229865545906,-10.080145738994595,-63.457543176632385
1,16,7,-79.5255545113061,-11.056836282978008,-69.68025597463944
1,17,1,-82.90574442095283,-6.939617261219373,-73.26443919366582
1,17,2,-78.37891208859634,-7.174773709283429,-68.52678559757943
1,17,3,-59.3407063496397,-6.135968479451073,-51.437117428333465
1,17,4,-63.883567664742166,-8.420752804683339,-50.93936495304889
1,17,5,-74.92652888382942,-4.7761472154938724,-67.51209979634281
1,17,6,-61.83327185549257,-12.566829953798775,-50.598356278430245
1,17,7,-69.94151846155256,-8.767605562831609,-54.89189544871476
1,18,1,-77.66928262488379,-7.529821648317382,-69.01096113430813
1,18,2,-68.76245416196893,-14.735306264989621,-60.376991903548905
1,18,3,-63.99119225775403,-13.804911953922728,-54.25995951472193
1,18,4,-75.59524652852372,-14.075829168971477,-61.88362487815114
1,18,5,-80.75827333352387,-10.787766716289577,-74.1070881301869
1,18,6,-79.7314520800857,-7.411550321827713,-71.7013918703624
1,18,7,-70.26762325567057,-11.607302050534482,-61.05308537258031
1,19,1,-61.956317137903284,-9.284535907589683,-51.565791092021456
1,19,2,-65.68848975022154,-9.932602777277426,-55.15787351470612
1,19,3,-66.51818234065371,-11.998951514574422,-55.139054455928644
1,19,4,-76.79825378911951,-6.453727280849858,-64.70887597852278
1,19,5,-65.14586424674546,-10.611200268704142,-52.603701064384154
1,19,6,-77.14252055824598,-7.344829307640952,-67.24224140341339
1,19,7,-64.80305449457698,-9.459705227453437,-55.776079734757936
2,0,1,-85.25700967779872,-12.903479050273296,-75.71120489990719
2,0,2,-70.56185056759583,-6.092332116338941,-60.69151868466271
2,0,3,-62.92811329305948,-7.3308684533847694,-53.64877553029704
2,0,4,-69.49448073792679,-10.60795208028776,-65.26881328392456
2,0,5,-73.90735208866012,-10.789552470463875,-61.552780246419935
2,0,6,-81.92361285506011,-12.340607108853696,-78.74913427039718
2,0,7,-69.57868047632033,-13.327010011724706,-59.35645131545766
2,1,1,-76.70932651152512,-7.366196879486954,-65.63207132283301
2,1,2,-58.45598003868101,-10.407616368782389,-50.0975215993156
2,1,3,-78.5766341426449,-11.236985495617485,-71.01799310367072
2,1,4,-64.00452825184358,-5.151277998941974,-51.41071420360904
2,1,5,-95.4690081837781,-10.847760404570803,-84.57532950315296
2,1,6,-74.46440916612646,-7.299748042762215,-60.80973828896518
2,1,7,-73.50048846678274,-5.075002338155428,-65.08277255710762
2,2,1,-74.80490762292007,-13.006055638089137,-65.5627700340082
2,2,2,-74.84164687381511,-14.916522869559387,-65.89754193272431
2,2,3,-74.10991618138745,-7.303742243955966,-65.45162196520418
2,2,4,-68.13151664376437,-8.377334273903214,-59.599777683112485
2,2,5,-76.10776874920872,-11.458092419281662,-62.658980889191454
2,2,6,-53.07068350013465,-4.741232058991636,-43.92927382663803
2,2,7,-79.56445340781929,-14.66200020988186,-67.78712846056176
2,3,1,-65.69323169859305,-12.120250744031441,-56.575070361485665
2,3,2,-62.488157728836256,-9.823613560589374,-52.01339738230809
2,3,3,-59.85051321754125,-9.542149443119385,-51.408638096398725
2,3,4,-73.03591171075199,-11.162980935496059,-63.41663443994644
2,3,5,-81.35897997184505,-11.630351840479445,-71.2134942873087
2,3,6,-75.29950109699459,-3.6940940864639487,-61.835225086978326
2,3,7,-92.09347310768682,-12.560715781279184,-82.55702557810108
2,4,1,-80.33345709839398,-12.036422077770663,-72.23417783226567
2,4,2,-84.2231344122771,-10.566465211701916,-72.34596231275832
2,4,3,-68.00443147766691,-10.243048853177086,-61.70083633213297
2,4,4,-82.60461166815531,-9.310434964872838,-74.48088085322536
2,4,5,-77.00103798558267,-11.956485326974114,-65.653102427028
2,4,6,-71.5288155495431,-9.316609094273497,-62.19142479579151
2,4,7,-59.90493879214516,-6.724773308225377,-50.36808028594666
2,5,1,-67.7382277399073,-10.889441042200941,-57.76774173077575
2,5,2,-62.02912540925268,-6.292826971046812,-51.42629936510528
2,5,3,-74.1533083175025,-4.243116579470324,-68.70067628790859
2,5,4,-86.2327191292359,-7.858908035079017,-75.89190782436108
2,5,5,-75.79864947776521,-5.018009357029792,-64.7307982633414
2,5,6,-66.73680201045994,-15.337205458895987,-55.80310055060628
2,5,7,-65.55393023967211,-16.88111201245954,-58.39152831500042
2,6,1,-60.64337231448997,-15.771872887369332,-48.61783244423386
2,6,2,-75.11157852312994,-8.342276838109843,-64.28924354418238
2,6,3,-63.51711880912607,-10.169992773039265,-56.2175240117846
2,6,4,-71.8495229653167,-7.736651972297791,-63.02096921736035
2,6,5,-72.77275605321788,-14.832206780152816,-62.80825301252103
2,6,6,-55.695325908840566,-11.402779089392196,-44.121684349272094
2,6,7,-68.54618913845914,-6.592438423814403,-56.73399366126977
2,7,1,-74.34190077241365,-12.369477721161058,-62.97662206730675
2,7,2,-81.4594330473704,-7.242795696537284,-71.02690678425434
2,7,3,-63.55151462399213,-10.139240158687507,-52.84895820500797
2,7,4,-70.46687547198819,-7.4738896690490355,-60.1018216552134
2,7,5,-67.65666460064948,-9.175911590074453,-56.978521833986896
2,7,6,-65.93208731721451,-10.443314163644798,-54.49402756192385
2,7,7,-60.30085844696626,-8.678706981553962,-49.962914019264026
2,8,1,-46.18335964789057,-12.698642212094065,-37.76293835618418
2,8,2,-64.7135811647906,-7.010105222930786,-57.66298139841466
2,8,3,-69.24985756251908,-8.279741845826592,-57.703763950709174
2,8,4,-85.14762634818044,-13.18026125318898,-75.36100883276978
2,8,5,-77.42685824405511,-9.558292165590474,-65.29123291909092
2,8,6,-80.69687638233651,-8.543465000942316,-71.32496307804064
2,8,7,-61.60782450919815,-6.322233564134759,-53.271374761891956
2,9,1,-63.383049515442146,-12.11243766989973,-53.97717481467402
2,9,2,-71.39641729106565,-11.766435928600032,-66.304401255638
2,9,3,-63.67883580798917,-11.319947276393618,-52.55815781876525
2,9,4,-69.5750048576047,-7.928606425830361,-56.61802757847998
2,9,5,-78.27784169748338,-9.507502623304216,-70.22840661522464
2,9,6,-70.8311899313784,-10.30790176985628,-59.86354108291374
2,9,7,-72.55029143961296,-9.64830042262589,-61.484639794799456
2,10,1,-63.17274850988809,-9.623944346068349,-53.320998968250116
2,10,2,-73.0581496245032,-11.339252262635368,-63.53380581691437
2,10,3,-78.89528065556745,-10.846295286157831,-66.80498791600732
2,10,4,-56.437659401202,-5.119920378562141,-46.58398571498091
2,10,5,-75.59348268069071,-9.381643422566993,-67.70951895817306
2,10,6,-71.17655235650683,-7.947156276257647,-62.35964351360837
2,10,7,-68.9393303095675,-12.032081319864918,-65.162395985984
2,11,1,-60.15430197822104,-19.48070022371691,-50.05179154101251
2,11,2,-76.24452636929104,-10.408412249637193,-67.84954891708352
2,11,3,-62.538420275438625,-11.199558893187865,-51.613732989094544
2,11,4,-73.08433590874854,-14.406258020776413,-64.71326247493494
2,11,5,-85.28541196260021,-5.552345057527571,-74.82258164996215
2,11,6,-71.24727738726958,-11.159092031317552,-62.713797703725504
2,11,7,-73.83590904517861,-11.32039313851174,-59.29522226341411
2,12,1,-79.46632234175885,-8.893570415639703,-69.80103418160685
2,12,2,-81.44662494398376,-8.451385048653716,-71.67845927072932
2,12,3,-78.64845938390043,-9.884416372338586,-69.19199727468326
2,12,4,-55.880713996836924,-13.409799880061444,-45.486300087041705
2,12,5,-68.69203278702814,-14.941939193261756,-56.262518809308624
2,12,6,-67.85724257622624,-8.811036025625244,-58.65397418844093
2,12,7,-54.84785056371807,-6.697993692111221,-45.83735264737655
2,13,1,-54.408561995042376,-8.987905202569394,-46.515219585454204
2,13,2,-74.00208548365842,-10.033773017788404,-65.77197849183783
2,13,3,-57.57601885304976,-11.727290495572536,-43.909101575413565
2,13,4,-71.0972853167466,-5.002208064485834,-59.55734344146525
2,13,5,-54.48305134550816,-11.900904706761986,-47.00027336770848
2,13,6,-64.54718349142935,-6.8671775401982424,-53.89954410428469
2,13,7,-67.92899700110722,-2.474956519352258,-55.39397280728677
2,14,1,-78.40951068636417,-6.234762599676856,-70.36931473944198
2,14,2,-65.9929514810121,-14.922193269105161,-53.13292791325295
2,14,3,-66.58211155079458,-8.901322722012749,-55.46871010353839
2,14,4,-61.923749204298716,-11.612463381596697,-51.21066309280956
2,14,5,-69.1051089658433,-13.491197839995593,-63.442130840177704
2,14,6,-66.38544802034222,-8.777883957306758,-53.68992371850211
2,14,7,-67.72796696849544,-8.165987175586144,-58.15885450087134
2,15,1,-75.94118006146138,-8.027211335374538,-68.31017280730518
2,15,2,-76.24654560696028,-13.792588492167592,-70.7178539664184
2,15,3,-75.20370702781065,-9.329239863650843,-63.39792199680602
2,15,4,-69.0948290953876,-8.735915098803293,-60.733615629868794
2,15,5,-63.225725826748544,-8.476919220805305,-51.48102684681087
2,15,6,-65.20156113403817,-12.627928039462384,-55.91679106666189
2,15,7,-70.62662657718852,-11.619930546642724,-56.36124612317521
2,16,1,-64.52990687602932,-8.044709202928455,-54.82958629856869
2,16,2,-70.53567894856853,-13.413766707580082,-62.35335046408706
2,16,3,-69.45006478026096,-10.7885648731538,-58.438382905439454
2,16,4,-69.51320769281155,-10.821814714146516,-60.05846112752864
2,16,5,-69.98312924335167,-10.684483185169807,-58.58818426116258
2,16,6,-82.14174950230152,-10.873490890953699,-69.40118578464308
2,16,7,-71.60836024731668,-11.081476467368798,-60.27636831087012
2,17,1,-78.39946539301866,-11.819979509979012,-66.42931246468305
2,17,2,-71.09121803100953,-11.172885677165388,-58.713661316271946
2,17,3,-63.41718029914195,-5.2797009032346836,-53.89142844225036
2,17,4,-65.40242882137439,-13.854343023394817,-52.751054116540686
2,17,5,-71.58486551338655,-8.493125187780528,-61.35558987823466
2,17,6,-78.06777096042985,-7.905536728488581,-68.18955327945733
2,17,7,-63.75180976615998,-15.947818304913095,-57.35640349740468
2,18,1,-62.290978474042056,-7.087939094873869,-49.11569248488647
2,18,2,-63.035502042543456,-12.993446758184628,-52.60950668332966
2,18,3,-67.81336046747008,-9.08432881260814,-58.83549242181171
2,18,4,-64.80222971479442,-9.89156515775193,-50.47101597967714
2,18,5,-79.78984754807041,-14.807501261938027,-69.95231867648987
2,18,6,-60.65049930503151,-7.634489098006751,-51.11262590228165
2,18,7,-72.17202704780794,-8.192936185421544,-61.6973145330402
2,19,1,-73.1535540405303,-11.133108019562451,-60.686009051944175
2,19,2,-70.34744418757799,-12.16746194091391,-57.38405209957818
2,19,3,-72.94951636312614,-18.91919882435649,-63.675383363925924
2,19,4,-65.01447481764511,-12.204864009016383,-54.72046280606776
2,19,5,-62.880971968776706,-6.118883827545831,-51.6009968266202
2,19,6,-61.78450746071314,-10.140803118903237,-50.520786075785836
2,19,7,-76.1667179924545,-6.954904514574579,-66.72457949707703
3,0,1,-66.76198411111267,-11.065157881222106,-57.77794541350204
